,bodyType,color,fuelType,modelDate,numberOfDoors,productionDate,vehicleTransmission,engineDisplacement,enginePower,mileage,Привод,Руль,Владельцы,ПТС,price
11914,внедорожник 5 дв.,белый,бензин,2013,5,2014,автоматическая,3.0 LTR,306 N12,32000.0,полный,Левый,2владельца,Оригинал,2650000.0
11915,внедорожник 5 дв.,серый,дизель,2013,5,2017,автоматическая,3.0 LTR,313 N12,83000.0,полный,Левый,1владелец,Оригинал,3900000.0
11916,внедорожник 5 дв.,чёрный,бензин,2006,5,2007,автоматическая,3.0 LTR,272 N12,206000.0,полный,Левый,3 или более,Оригинал,850000.0
11917,внедорожник 5 дв.,чёрный,бензин,2010,5,2011,автоматическая,3.0 LTR,306 N12,115000.0,полный,Левый,3 или более,Оригинал,1300000.0
11918,внедорожник 5 дв.,чёрный,бензин,1999,5,2002,автоматическая,4.6 LTR,347 N12,240048.0,полный,Левый,3 или более,Оригинал,620000.0
11919,внедорожник 5 дв.,серебристый,бензин,2006,5,2007,автоматическая,3.0 LTR,272 N12,189000.0,полный,Левый,3 или более,Оригинал,858000.0
11920,внедорожник 5 дв.,чёрный,дизель,2006,5,2008,автоматическая,3.0 LTR,235 N12,248500.0,полный,Левый,3 или более,Оригинал,1150000.0
11921,внедорожник 5 дв.,серый,дизель,2003,5,2003,автоматическая,3.0 LTR,218 N12,286000.0,полный,Левый,3 или более,Дубликат,1000000.0
11922,внедорожник 5 дв.,белый,бензин,2003,5,2004,автоматическая,3.0 LTR,231 N12,90000.0,полный,Левый,3 или более,Оригинал,650000.0
11923,внедорожник 5 дв.,чёрный,бензин,2006,5,2008,автоматическая,3.0 LTR,264 N12,100000.0,полный,Левый,3 или более,Дубликат,890000.0
11924,внедорожник 5 дв.,серый,дизель,2018,5,2020,автоматическая,3.0 LTR,249 N12,8950.0,полный,Левый,1владелец,Оригинал,7245000.0
11925,внедорожник 5 дв.,чёрный,бензин,2003,5,2004,автоматическая,3.0 LTR,231 N12,308450.0,полный,Левый,3 или более,Дубликат,530000.0
11926,внедорожник 5 дв.,белый,бензин,2006,5,2009,автоматическая,4.8 LTR,355 N12,160000.0,полный,Левый,2владельца,Оригинал,890000.0
